B1,B2,B3
3435,983,amUrtimat
3436,984,vellitAgra
3437,984,bhogadeha
3438,985,anupAkruSTa
3439,985,abhyutsAha
3440,985,sunAsAkSibhruvA
3441,985,prakRSya
3442,985,prAcAjihva
3443,986,pRSadAjyapraNutta
3444,986,yuktatara
3445,986,dIpakavyAkaraNa
3446,986,laghuparikrama
3447,986,tAmrasAra
3448,987,vipaNin
3449,987,kaThazrotriya
3450,987,nAgArUDha
3451,987,AtmIya
3452,987,tuSArakaNa
3453,987,kuSThAGga
3454,988,bhiSmikA
3455,988,satyapAramitA
3456,988,dakodara
3457,988,kavyavAhana
3458,988,vedAntasiddhAntacandrikA
3459,989,madanadaMSTrA
3460,989,kumArasena
3461,990,bhUridhAman
3462,990,karmakoza
3463,990,tAluja
3464,991,sthale
3465,991,khilIkR
3466,991,elArasAlaka
3467,991,susugandhi
3468,992,saMgarastha
3469,992,saMkulita
3470,992,taNDAlakSaNa
3471,992,prakSveDana
3472,992,vidradha
3473,992,madanakaNTaka
3474,993,zvAsocchvAsa
3475,993,asadyas
3476,993,zaivAlin
3477,993,zimbijA
3478,993,ekadhAbhUya
3479,994,pratinyAsa
3480,995,pratijihvikA
3481,995,zivasUtravimarzinI
3482,995,RtadhI
3483,995,sudinatva
3484,995,duHsahAya
3485,995,alavAlaka
3486,996,zabdArNavAbhidhAna
3487,997,parikarmASTaka
3488,997,anudAtta
3489,997,Anamita
3490,998,buddhivRddhi
3491,999,kuzIlava
3492,999,tulyarUpa
3493,999,pravAdya
3494,999,latAGkura
3495,999,yAdavI
3496,1000,matAntara
3497,1000,AzIrviSa
3498,1000,patizuc
3499,1000,hAstinapuratva
3500,1000,gopanIyatva
