B1,B2,B3
21380,799,saputradAra
21381,799,narakottaraNa
21382,799,oDava
21383,799,nikothaka
21384,799,vedapadastava
21385,799,veda
21386,799,sahasravedha
21387,799,dvAdazamahAvAkya
21388,799,pratIvAha
21389,799,paramezvararakSita
21390,799,rANAyanI
21391,799,nirvedaduHsaham
21392,799,prAggamanavat
21393,799,pRthumukha
21394,799,zvart
21395,799,dravyapadArtha
21396,799,svarNarAga
21397,799,canasya
21398,799,sArameyatA
21399,799,vizvarUpaka
21400,800,asRGmizra
21401,800,mallanAga
21402,800,pAJcAlAnuyAna
21403,800,zamasthalI
21404,800,abhyuddRSTeSTi
21405,800,vihAsa
21406,800,nADika
21407,800,dvAviMzatirAtra
21408,800,vaidyakasAra
21409,800,hiJjIra
21410,800,prAjApatyavrata
21411,800,aSTAkSara
21412,800,vibhAgecchu
21413,800,svapnagRha
21414,800,samanaska
21415,800,pariSIvaNa
21416,800,zyAmazabala
21417,800,kSemayuktam
21418,801,svAGkika
21419,801,vItacinta
21420,801,prativibhAga
21421,801,vAreNyAyani
21422,801,sacA
21423,801,pracetasI
21424,801,samabhyAzIkaraNa
21425,801,hemna
21426,801,vitimira
21427,801,saMvidyut
21428,801,yajJakRntatra
21429,801,jJAtasiddhAnta
21430,801,loThaka
21431,801,tasthI
21432,801,ghaTTa
21433,801,saMvihR
21434,801,bRhadgaurIvrata
21435,801,lIlAravinda
21436,801,vizvabhojas
21437,801,damatra
21438,801,samagradhana
21439,801,prasarjana
21440,801,purazcaraNakaustubha
21441,801,subhojana
21442,801,dhArAsAra
21443,801,avisRSTa
21444,801,kSitijatva
21445,801,samupArj
21446,801,vedAntatattvodaya
21447,801,vasurocis
21448,801,kSoNIdeva
21449,801,svAtmopadeza
21450,801,nAzira
21451,801,yathAbhihitam
21452,801,adhirohin
21453,801,pradarza
21454,801,phalasaMyoga
21455,801,paJcatakSI
21456,801,majmana
21457,801,narasiMhapaJcaratna
21458,801,payoruha
21459,801,javina
21460,801,jarAyaNi
21461,801,ekadhAtu
21462,801,vizodhinI
21463,801,samunmukha
21464,802,kaphin
21465,802,ardhapArAvata
21466,802,niSadyA
21467,802,pArghaTa
21468,802,abhinnagati
21469,802,paGkajapattranetra
21470,802,dvipathA
21471,802,pUrvApakArin
21472,802,durgamArga
21473,802,caurakarman
21474,802,azobhana
21475,802,prAvArakarNa
21476,802,ugragandhin
21477,802,arAlapakSmanayana
21478,802,bhallaTazataka
21479,802,upA
21480,802,magadhapratiSTha
21481,802,pUrvanimitta
21482,802,dharmavyavasthA
21483,802,vArSilA
21484,802,varNAvara
21485,802,nIlanakha
21486,802,sammAnanIya
21487,802,vyatikarita
21488,802,kauravaka
21489,802,viDambitezvara
21490,802,sudhAkara
21491,802,kAkinI
21492,802,madyapura
21493,802,aprayuta
21494,802,tijila
21495,802,sAMtapana
21496,802,yugAntaka
21497,802,viliGga
21498,802,tailampAtA
21499,802,TItkAra
21500,802,baddhavaira
21501,802,prasaGgAt
21502,803,hIrAGga
21503,803,subantavyAkhyAna
21504,803,zabdarahita
21505,803,durNIta
21506,803,mukhakamala
21507,803,mantrayoga
21508,803,dharmapAThaka
21509,804,tRNaparNI
21510,804,kSudramIna
21511,804,vivekAmRta
21512,804,anyatoraNya
21513,804,jyeSThabhavikA
21514,804,durgAyantra
21515,804,atilakSmI
21516,804,phaNilatA
21517,804,akara
21518,804,vidyAbhimAnavat
21519,804,lobhaviraha
21520,804,arthaguNa
21521,804,Apaz
21522,804,zaireyaka
21523,804,upajAnu
21524,804,zalyazAstra
21525,804,jIgarta
21526,804,vAyovidyika
21527,804,medhaja
21528,804,zrotranetramaya
21529,804,klItakA
21530,804,aparhANa
21531,804,vizikhAntara
21532,804,vAmAgama
21533,804,lAJchita
21534,804,mananIya
21535,805,candratva
21536,805,zaGkhakumbhazravas
21537,805,trimArikA
21538,805,pracchardana
21539,805,kaTaMkaTa
21540,805,dvAdazArcis
21541,805,homabhasman
21542,805,vaizyAntara
21543,805,praharSaNI
21544,805,pratidoSam
21545,805,bhAgyAyatta
21546,805,nIlapiccha
21547,805,nirbhAgya
21548,805,mArajAtaka
21549,805,kriyAvat
21550,805,strIdviS
21551,805,sarvalakSaNalakSita
21552,805,sabalatva
21553,805,dIpazikhA
21554,805,baladAvan
21555,805,pRtanAja
21556,805,samprasAdh
21557,805,tryambakavRSabha
21558,805,sarpya
21559,805,nibandhanavanIta
21560,805,sAzmavarSin
21561,805,prayuktasaMskAra
21562,806,svapnanaMzana
21563,806,vinirdagdha
21564,806,kAzamaya
21565,806,bodhisiddhi
21566,806,sAmutkarSika
21567,806,kriyAprabandha
21568,806,vareya
21569,806,pAzyA
21570,806,catuSkarNatA
21571,806,cubukadaghna
21572,806,zaraNi
21573,806,hAputrI
21574,806,pAdAtika
21575,806,sutintiDA
21576,806,vidheyatva
21577,806,antarApaNa
21578,806,mAMsamASA
21579,806,bhAllUka
21580,806,dvistanI
21581,806,pratika
21582,806,vIrarasa
21583,806,vasAketu
21584,806,mAnyamAna
21585,806,zucikarNa
21586,806,yatna
21587,806,lokapAlASTakadAna
21588,806,marupRSTha
21589,806,avenat
21590,806,arjuna
21591,807,samamati
21592,807,zeSazeSibhAva
21593,807,manmathavat
21594,807,bhrAjobhrAdantya
21595,807,zatamUlikA
21596,807,aghaTitaghaTita
21597,807,manyAkA
21598,807,satIvrata
21599,807,paNyAjIva
21600,807,vedatattvArtha
21601,807,zAbastI
21602,807,varadArka
21603,807,narakadevatA
21604,807,nAbhikA
21605,807,mantravAda
21606,808,ambudAraNya
21607,808,avihasta
21608,808,paJcanavatitama
21609,808,kulapuruSa
21610,808,punarabhyAvartam
21611,808,bRhattRNa
21612,808,zlokakRt
21613,808,alAtacakravat
21614,808,dhAraNImati
21615,808,paJcabala
21616,808,darzanAgni
21617,808,pratividhA
21618,808,pravrajya
21619,808,elaka
21620,808,kAruNyadhenu
21621,808,vayasyA
21622,808,sUryodyAna
21623,808,calacittatA
21624,808,amlaruhA
21625,808,pAvakavarcas
21626,808,aupapAtika
21627,808,TA
21628,808,parpaTadruma
21629,808,mahAvasa
21630,809,nayajA
21631,809,lokavRttAnta
21632,809,stanapoSika
21633,809,bheruNDa
21634,809,puNDarya
21635,809,hemavallI
21636,809,zaMkarAcAryotpatti
21637,809,samunnI
21638,809,sasuhRnmitrabAndhava
21639,809,mRgavyAdha
21640,809,vAtottha
21641,809,zastropajIvin
21642,809,sambhrama
21643,809,avadhArha
21644,809,dAsamitribhakta
21645,809,zvAsahikkA
21646,809,prAsahA
21647,809,saroga
21648,809,antyavarNa
21649,809,pratipatha
21650,809,vidhy
21651,809,hauD
21652,809,saumadAyana
21653,809,jayadA
21654,809,utkramayya
21655,809,suvismita
21656,809,himavanmAhAtmya
21657,810,uccaistara
21658,810,cavya
21659,810,zazilekhA
21660,810,avinirNaya
21661,810,sArthavat
21662,810,vihava
21663,810,sUryAdigrahasAdhana
21664,810,grahakallola
21665,810,anazvara
21666,810,pratyabhidhA
21667,810,Araba
21668,810,atipitR
21669,810,vaizyAja
21670,810,saMkath
21671,810,lohitArdra
21672,810,viSvagavekSaNa
21673,810,priyaMkaraNa
21674,810,vRttacaula
21675,810,Rtasena
21676,810,tuSAravarSin
21677,810,aGgAryA
21678,810,vyAsAdipaJcasiddhAnta
21679,810,bhAjanIbhUta
21680,810,sasaMtAna
21681,810,bRhaddhomapaddhati
21682,811,kheTita
21683,811,aruddha
21684,811,pramuditA
21685,811,dantacchadopamA
21686,811,anuvartana
21687,811,priyakAraka
21688,811,vAtazoNitin
21689,811,kaNThataTinI
21690,811,khArapAyaNa
21691,811,hrAdaka
21692,811,kSudrapippalI
21693,811,zeSabhUta
21694,811,sAmudri
21695,811,pApapurI
21696,811,sadyaHphala
21697,811,saMkrI
21698,811,kurubilvaka
21699,811,roS
21700,811,svArambhaka
21701,811,paribhASAbhASyasUtra
21702,811,varSapa
21703,811,abhraMga
21704,811,nirvivAdIkR
21705,811,vAdagrantha
21706,811,bodhAyanasUtra
21707,811,kAkabandhyA
21708,811,pratidRSTAntasama
21709,811,rasaparimala
21710,811,vaipazcita
21711,811,priyadarzana
21712,812,naranArIvilakSaNA
21713,812,sakRdgarbhA
21714,812,vyAghragiri
21715,812,truTipattra
21716,812,jaladharamAlA
21717,812,ulbya
21718,812,nagnAcArya
21719,812,kRtsnAkarA
21720,812,naikRtin
21721,812,anAsika
21722,812,sahapati
21723,812,aSTacatvAriMza
21724,812,vidvattara
21725,812,nizAjala
21726,812,sadvaidyaratnAkara
21727,812,gajanakra
21728,812,sukhabhakSikAkAra
21729,812,dhanAdhipa
21730,812,upadRSTi
21731,812,zIrNavRnta
21732,812,bhAladRz
21733,812,viSNumahiman
21734,812,rAmapAla
21735,812,pAdabaddha
21736,812,durbalika
21737,812,vAHkiTi
21738,812,svarNR
21739,812,yogatattva
21740,812,zmazAnasumanas
21741,812,sazAlmala
21742,812,paralokaga
21743,812,kusumbharAga
21744,812,asamaJja
21745,812,prahasantI
21746,812,vasuvani
21747,812,cArupratIka
21748,813,paryutthAna
21749,813,aukAra
21750,813,nibhRtArtha
21751,813,vyAkartRtva
21752,813,madhurikA
21753,813,haDa
21754,813,kirikA
21755,813,SaDRca
21756,814,bahupraja
21757,815,sAvitry
21758,815,anavadhAna
21759,815,vAtAsra
21760,815,nAbhinAla
21761,815,rAjabhRtya
21762,815,zaThamati
21763,815,vizvajicchilpa
21764,815,vAtagopa
21765,815,supravRkti
21766,815,cAtuHzabdya
21767,815,zrIdhana
21768,815,AnUpaka
21769,815,kAJcanamAlA
21770,815,amedhya
21771,815,ketumAla
21772,815,guNavaicitrya
21773,815,amA
21774,815,kRtyacintA
21775,815,dhAnvantara
21776,815,vyaj
21777,815,mRgaziras
21778,815,tapastIrtha
21779,815,prANakarman
21780,815,lavana
21781,815,mitho
21782,815,tuSArAMzu
21783,815,aTTAla
21784,815,zAntinAthacaritra
21785,815,asnehana
21786,815,chAyApuruSa
21787,815,kAJcanamaya
21788,815,juJc
21789,815,caturnavati
21790,815,vararucivAkya
21791,815,jIrAzva
21792,815,anumAlinItIram
21793,815,hulihulI
21794,815,prathamasamAvRtta
21795,815,puSpapuTa
21796,815,punArAjAbhiSeka
21797,815,zUlapANi
21798,815,AstR
21799,815,jihvA
21800,815,morvaNIkara
21801,815,vasantadru
21802,815,yajJasena
21803,815,ayazcUrNa
21804,815,SoDIya
21805,815,sthitadhI
21806,815,ambarAnta
21807,816,anuddhRtAbhyastamaya
21808,816,apazaGkam
21809,816,jIvani
21810,816,mASavApin
21811,816,jalpezvaramAhAtmya
21812,816,bandhuvarman
21813,816,sabandha
21814,816,zAlavAha
21815,816,kRSidviSTa
21816,816,vAhi
21817,816,paurvajanmika
21818,816,pAdatrANa
21819,816,kASeya
21820,816,zabdakarmaka
21821,816,vaiyAsika
21822,816,kuTIraka
21823,816,abhyucchraya
21824,816,pravillasena
21825,816,krozayuga
21826,816,dhanapizAcikA
21827,816,zleSmasaMghAtaja
21828,816,jJAnolkA
21829,816,manoharAkAra
21830,816,kAzyapadvIpa
21831,816,randhi
21832,816,Askand
21833,816,samrATsiddhAnta
21834,816,vAyulakSaNa
21835,816,mANimantha
21836,816,kulazulka
21837,816,Akrandita
21838,817,sotprAsam
21839,817,mRgayA
21840,817,tigmadhAra
21841,817,zakrapura
21842,817,vizvazardhas
21843,817,raNatUrya
21844,817,khAtra
21845,817,raGgopajIvin
21846,817,mASasthalaka
21847,817,sarandhra
21848,817,pInasa
21849,817,kRtAdara
21850,817,tArkSyanAyaka
21851,818,kuharita
21852,818,bhArdvAjI
21853,818,kimIdinI
21854,818,sAdhimAna
21855,818,tapaHpradhAna
21856,818,magadhIya
21857,818,muNDamaNDalI
21858,818,anoMkRta
21859,818,avAn
21860,818,tirasprAkAra
21861,818,ardhacaturtha
21862,818,pRthAbhU
21863,818,suparirakSita
21864,818,paribhASita
21865,818,nRpaliGga
21866,818,pralambabAhutA
21867,818,luNThita
21868,818,taj
21869,818,zakyazaGka
21870,818,lavaMgakalikA
21871,818,vAlavyajanIbhU
21872,818,upasamUhana
21873,818,priyavAda
21874,818,gatimat
21875,818,nAsApramANa
21876,818,tuhinazaila
21877,818,vRttadarpaNa
21878,818,cirAt
21879,818,kampilvaka
21880,818,lohapRSTha
21881,818,suvitti
21882,818,kuNika
21883,819,vAyaska
21884,819,ziraz
21885,819,mahImahendra
21886,819,paJcayAma
21887,819,parvatadAnapaddhati
21888,819,bhinnakrama
21889,819,kheTin
21890,819,maGgalavAdin
21891,819,ardhapAdika
21892,819,prAhNam
21893,819,sudogdhrI
21894,819,mahAsabhA
21895,819,vRttAdhyayanarddhi
21896,819,rohatparvA
21897,819,laGkAdhipati
21898,819,apivatI
21899,819,sAmrAjyalakSmIpUjA
21900,819,sruvalakSaNa
21901,819,zUdrarAjya
21902,819,alaghu
21903,819,mUSikAJcana
21904,819,kSepnu
21905,819,niSkRtAhAva
21906,819,sel
21907,819,suvarNastainya
21908,819,zobhA
21909,819,saurasa
21910,819,upAsanAkhaNDa
21911,819,maNDalIbhUta
21912,819,namata
21913,819,pRSadyoni
21914,819,apasada
21915,819,pratilomarUpa
21916,819,nIvan
21917,819,savid
21918,819,lIkkA
21919,819,vatsalaya
21920,820,dIkSAprakaraNa
21921,820,punarvaNya
21922,820,stabhita
21923,820,phAlakRSTa
21924,821,siddhAntaziromaNi
21925,821,rathakRcchra
21926,821,ardhamAnuSa
21927,821,putrasaptamIvratakathA
21928,821,mAdhavocita
21929,821,yathAparAdhadaNDa
21930,821,adhikrID
21931,821,viparyaya
21932,821,zakakAla
21933,821,pApaharA
21934,821,kheTika
21935,821,parjanyanAtha
21936,821,vAstuzAka
21937,821,manthAnabhairava
21938,821,ghoravAzana
21939,821,vidyAviSayehomavidhi
21940,821,vyavahArazataka
21941,821,vay
21942,821,udrikta
21943,821,vAtANDa
21944,821,samAviz
21945,821,vizvakarmaprakAza
21946,821,ajJAna
21947,821,abhicar
21948,821,Amah
21949,821,ucciGgaTa
21950,821,arpitopta
21951,821,pathyazAka
21952,821,zarvaparvatavAsinI
21953,821,devabhoga
21954,821,anyayajJa
21955,821,suvRSalIka
21956,821,utpaciSNu
21957,821,SaTtriMzacchatya
21958,821,doSatas
21959,821,saMghaT
21960,821,amlAninI
21961,821,anupasthAna
21962,821,haritAlamaya
21963,821,adbhutatva
21964,821,zoNitabinduvarSin
21965,822,alambuSa
21966,822,tij
21967,822,bhaga
21968,822,nimRd
21969,822,ghaTAbha
21970,822,toyasarpikA
21971,822,vaimAtreya
21972,822,kAmakarzana
21973,822,nizAdAzilA
21974,822,pratyabhimethana
21975,822,abhivicar
21976,822,sabhAsad
21977,822,tUrti
21978,822,abhidhAnacintAmaNi
21979,822,somAd
21980,822,adhaHkRta
21981,822,dagdhAnna
21982,822,pratiyaj
21983,822,kiTimUlaka
21984,822,naravarottama
21985,822,sundarIkavaca
21986,822,kalyatva
21987,822,mAlyajIvaka
21988,822,vigatAzoka
21989,822,Aphalaka
21990,822,sarvadevahutAzana
21991,822,bRhattejas
21992,822,saveSTana
21993,822,gUDhapuruSa
21994,822,atrinetraja
21995,822,bahuzikha
21996,822,vanad
21997,822,dharaNapriyA
21998,822,Anardam
21999,822,paJcAbjamaNDala
22000,823,zaThabuddhi
22001,823,hetutA
22002,823,vijivila
22003,823,yavakhadika
22004,823,nIradin
22005,823,anAzraya
22006,823,abhiyojana
22007,823,RSitva
22008,823,nAsA
22009,823,dhArAdharAgama
22010,823,ayomala
22011,823,durAza
22012,823,zmazAnabhairavI
22013,823,path
22014,823,saMyukta
22015,823,tIrabhukti
22016,823,yuSmaya
22017,823,prasi
22018,823,vIranArAyaNacarita
22019,823,tailin
22020,823,azocya
22021,823,pUrvathA
22022,823,nima
22023,823,rudraDamarUdbhavasUtravivaraNa
22024,823,devakalaza
22025,823,somasaptahautraprayoga
22026,823,khagoDa
22027,823,madhyabhAva
22028,823,sattama
22029,823,saccin
22030,823,durapAsa
22031,823,tRNapuSpI
22032,823,salilatva
22033,823,nirNayoddhAra
22034,823,svarabhaGga
22035,824,vyaktavAc
22036,824,SaTtriMzadaha
22037,824,vasuretas
22038,824,pradehana
22039,824,dhAnasI
22040,824,tIrthacintAmaNi
22041,824,zabdaprabheda
22042,824,upasthAtavya
22043,824,apakva
22044,824,mahAyAnaprabhAsa
22045,824,smRtirahasya
22046,824,vRSaNa
22047,824,vairazuddhi
22048,824,sukhita
22049,824,AlambAyanIputra
22050,824,pRthujaya
22051,824,satyazavas
22052,824,kalAGkura
22053,824,aticarA
22054,824,cAhuyANa
22055,824,dantAli
22056,824,parAcais
22057,824,jhiNTi
22058,824,nirmantu
22059,824,zrutamaya
22060,824,Anand
22061,824,zizusaukhya
22062,824,paNyavIthI
22063,824,abhihiMsana
22064,824,arurmagha
22065,824,drupadI
22066,824,nakSatracintAmaNi
22067,824,taratamatas
22068,824,nizAbhaGgA
22069,824,kukkuTezvara
22070,824,lakuTin
22071,824,ratnasU
22072,824,mastakaluGga
22073,825,pAnabhojana
22074,825,dAzArNeza
22075,825,vRkNavat
22076,825,kirITin
22077,825,mRtazabda
22078,825,dhvajapaTa
22079,825,karutthAma
22080,825,suprabha
22081,825,sarvakAmagama
22082,825,smitapUrvam
22083,825,pratiSThApita
22084,825,durakSa
22085,825,marmAnveSaNa
22086,825,adhikarmika
22087,825,tejavatI
22088,825,sUnutA
22089,825,nyAyakusumAJjali
22090,825,marunnAma
22091,825,kimavastha
22092,825,uparisthApana
22093,825,priyAjana
22094,825,bula
22095,825,paNDitasUri
22096,825,atimemiSa
22097,825,tIrita
22098,825,saMstRR
22099,825,tattvakaumudI
22100,825,janapadAyuta
22101,825,RkNa
22102,825,kusumamaya
22103,825,niSevaNIya
22104,825,citrapaTa
22105,825,AcchAdana
22106,825,udakaudana
22107,825,duritArNava
22108,825,rAsabhayukta
22109,825,kArApAla
22110,825,hemadharman
22111,825,Asvan
22112,825,dravasya
22113,825,tadartha
22114,825,paJcagavyamelanaprakAra
22115,825,caJcUryamANa
22116,825,nIcagRha
22117,825,skabhana
22118,825,parovarIyas
22119,825,prayogamantra
22120,825,atizakta
22121,826,AyatabhrUkatA
22122,827,Anandana
22123,827,anRtamaya
22124,827,apratIkAra
22125,827,zazAGkita
22126,827,cAmarika
22127,827,yajJopavItavidhi
22128,827,sAhityazArGgadhara
22129,827,jartilayavAgU
22130,827,Anugatya
22131,827,pUraNI
22132,827,bhAvayatIbhU
22133,827,candanapAta
22134,827,aiNa
22135,827,mImAMsAbhASya
22136,827,khorI
22137,827,hAsyakArya
22138,827,vAtAnulomin
22139,827,sItAvana
22140,827,prAyo
22141,827,vizvasU
22142,827,adRzya
22143,827,bruva
22144,827,prA
22145,827,bhavitR
22146,827,AvyAdhin
22147,827,varSaprAvan
22148,827,budhASTamIvratakAlanirNaya
22149,827,anvAdA
22150,827,kakkarAja
22151,827,anubhAvaka
22152,827,samudrazrI
22153,827,dundu
22154,827,cikitsu
22155,827,sUkarAsyA
22156,827,jyAyastva
22157,827,pratisvana
22158,827,niyama
22159,827,hemazikhA
22160,827,ahaMvAdin
22161,827,devanadI
22162,827,prakrAntatva
22163,827,siMhAcala
22164,827,sampUjya
22165,827,paryAdru
22166,827,vellikA
22167,827,jagatkRtsna
22168,827,kaThorahRdaya
22169,827,kizarika
22170,827,suhavis
22171,827,nIruja
22172,828,madhyamandira
22173,828,varUthin
22174,828,yogaratna
22175,828,aparodhya
22176,828,ardhasaMjAtasasya
22177,828,sarvajIvamaya
22178,828,hemagiri
22179,828,upapraiSa
22180,828,kapotikA
22181,828,abhikrozaka
22182,828,vikarmika
22183,828,zanna
22184,828,paJcagranthI
22185,828,adhyuddhi
22186,828,cAluki
22187,828,nivApAJjalidAna
22188,828,mahATavi
22189,828,asatyasandha
22190,828,paJcabhautika
22191,828,varadArka
22192,828,kIcaka
22193,828,ailabakAra
22194,828,lohitAraNI
22195,828,nivRttazatru
22196,828,zAtakaumbha
22197,828,anucarci
22198,828,vilocanAmbu
22199,828,jigISA
22200,828,solluNThana
22201,828,sambhinnavyaJjanA
22202,828,rASTrapata
22203,828,gajamAcala
22204,828,sAketamAhAtmya
22205,828,AgneyyaindrI
22206,828,aGgArikA
22207,828,zucidat
22208,828,ariSTi
22209,828,bandhanavezman
22210,828,rogAyatana
22211,828,naisargikadazaka
22212,828,und
22213,828,samasparza
22214,829,piNDamUla
22215,829,kumodaka
22216,829,pradam
22217,829,madhurasamaya
22218,829,kAlaprabhAta
22219,829,grAmiputra
22220,829,yajJAMzabhuj
22221,829,savikAza
22222,829,avasthAtavya
22223,829,nityAgnihotra
22224,829,sambubodhayiSu
22225,829,vRkSAdirUDha
22226,829,mUrdhanyA
22227,829,pratItyasamutpAda
22228,829,stuti
22229,829,paTavApa
22230,829,satandra
22231,829,zrItala
22232,829,kamalamaya
22233,829,avakiraNa
22234,829,hUrchita
22235,829,devAgamastotra
22236,829,kaukuTTaka
22237,829,amRtamAlinI
22238,829,paurakArya
22239,829,upahAravarman
22240,829,aryamarAdha
22241,829,sUktisAdhutvamAlikA
22242,829,aprakRta
22243,830,abhyupayukta
22244,830,utsmi
22245,830,duSprApya
22246,830,somavatIvratakathA
22247,830,nakSatrayogadAna
22248,830,aprayatna
22249,830,jalapralaya
22250,830,dhAtupratyayapaJcaka
22251,830,antadIpaka
22252,830,hastAvanejana
22253,830,viSAmRtamaya
22254,830,kupriya
22255,830,valitApAGga
22256,830,zoNazAli
22257,830,bhasmavAdAvalI
22258,830,jvaradhUmaketu
22259,830,koNepizAcaka
22260,830,duSTavraNa
22261,830,tiryakpAtana
22262,830,vezmakUla
22263,830,gRhamedhya
22264,830,zAmya
22265,830,atijagatI
22266,830,hiNDika
22267,830,SaDdarzana
22268,830,savitRla
22269,830,DAkinI
22270,830,sUcitA
22271,830,puSkarAhva
22272,830,sudRDhavrata
22273,830,raktazyAma
22274,830,sAzcaryamaya
22275,830,abhivarSaNa
22276,830,pramAtRtA
22277,830,hastinAyaka
22278,830,kut
22279,830,praghUrNa
22280,830,hRSTacitta
22281,830,kaNThaka
22282,830,mastuluGga
22283,830,naukarNa
22284,830,kalyANakaguDa
22285,830,yogadAna
22286,830,strIdevata
22287,830,Apta
22288,830,milindaprazna
22289,831,saMveST
22290,831,zukradanta
22291,831,lAsphoTanI
22292,831,niSThita
22293,831,itivRtta
22294,831,dazAvara
22295,831,bhera
22296,831,yugamAtradarzin
22297,831,vivRdh
22298,831,kurarAva
22299,831,dhanamohana
22300,831,visAmagrI
22301,832,nikumbhAkhyabIja
22302,832,gandhAri
22303,832,lajjirI
22304,832,nyAyalIlAvatIvibhUti
22305,832,haiminI
22306,832,indradru
22307,832,aGka
22308,832,rodanI
22309,832,puraMdaraharit
22310,832,manomuSigRhIta
22311,832,sarvakSatriyamardana
22312,832,arzorogayuta
22313,833,devitamA
22314,833,samudaJc
22315,833,DauNDubha
22316,833,vAmanajayantIvrata
22317,833,vAsiSThasAra
22318,833,ravikuladIpaprakAza
22319,833,hAnavya
22320,833,utkRR
22321,833,kaNTakasthalI
22322,833,sundarIkalpa
22323,833,sAvaSTambham
22324,833,zailarAjasutA
22325,833,hemaviSANin
22326,833,saMghuSTa
22327,833,bhogaMkarA
22328,833,samudvigna
22329,833,adhirAja
22330,833,parikarmASTaka
22331,833,tIrthya
22332,833,agnikArikA
22333,833,manoharI
22334,833,abhiniryANa
22335,833,jAnakIsahasranAmastotra
22336,833,hInAdhikatva
22337,833,prazna
22338,833,mithas
22339,833,rakSitaka
22340,834,nAmavat
22341,834,vismita
22342,834,rasapaddhati
22343,834,ariSTikA
22344,834,zAmupAla
22345,834,garbhakAla
22346,834,uSTravAmi
22347,834,rip
22348,834,pakthin
22349,834,parigalita
22350,834,putrIyavargaprayoga
22351,834,zAly
22352,834,paJcamakAra
22353,834,kulavartman
22354,834,raktadRSTi
22355,834,sarvakSit
22356,834,apanata
22357,834,zirovireka
22358,834,putrasvIkAranirNaya
22359,834,devayAtrA
22360,834,suvinizcaya
22361,834,vaijayi
22362,834,putrapautra
22363,834,zakrajAla
22364,835,tairaNa
22365,835,apahAsya
22366,835,dADimapattraka
22367,835,bimbalakSaNa
22368,835,prajApatika
22369,835,vilepI
22370,835,apuMstva
22371,835,rUDhapraNaya
22372,835,zAlaGki
22373,835,azanimat
22374,835,masInA
22375,835,jyotiSToma
22376,835,vizvAvasu
22377,835,zrutisUktimAlA
22378,835,paJcaparvImAhAtmya
22379,835,ulUpin
22380,835,brahmapRSTa
22381,835,samyaksambuddha
22382,835,traikuntaka
22383,835,zrutaprakAza
22384,836,khaNDadravya
22385,836,sAnikA
22386,836,prabhAkaravarman
22387,836,zambarAntakara
22388,836,prAdhAnyAt
22389,836,upaveza
22390,836,dharmapAla
22391,836,gauhya
22392,836,senAmukhI
22393,836,rATu
22394,836,dAnin
22395,836,rudravINA
22396,836,indracchanda
22397,836,azvapeya
22398,836,bhagavadbhaktisAdhana
22399,836,mahAvratapaddhati
22400,836,zatasahasrAnta
22401,836,kiMcitka
22402,836,vidRR
22403,836,ravigrahaNa
22404,836,zrIphala
22405,836,candrasUrya
22406,836,tattvasAra
22407,836,sAmaja
22408,836,sumanohara
22409,836,stambhanaprakAra
22410,836,vrezI
22411,836,azvadUta
22412,836,vinItaveSAbharaNa
22413,836,kaMda
22414,836,aupakArika
22415,836,atyagnisomArka
22416,836,bhagama
22417,836,parisphuraNa
22418,836,setukAvya
22419,836,darzapUrNamAsaprAyazcitti
22420,836,goSu
22421,836,mA
22422,836,AgaNDa
22423,836,kukkuTIvrata
22424,836,prastarasveda
22425,836,vaisUcana
22426,837,sampUjanIya
22427,837,guJjikA
22428,837,kulavarNA
22429,837,rAkAnizA
22430,837,mahAviSNupUjApaddhati
22431,837,vAtAri
22432,837,prabhAvAt
22433,837,prAguttaradigvibhAga
22434,837,kaTAramalla
22435,837,anantacAritra
22436,837,pRthivIcandra
22437,837,zrIcaNDa
22438,837,zaivavaiSNavamatamaNDana
22439,837,kAJcana
22440,837,dyutilA
22441,837,vAcaspatigovinda
22442,837,mRSAdAna
22443,837,daNDaghna
22444,837,cAndri
22445,837,trapA
22446,837,gANapatya
22447,837,geNDUka
22448,837,subuddhi
22449,837,adhirUDhasamAdhiyoga
22450,837,malinI
22451,837,pretakalpa
22452,837,zAsanI
22453,837,upasaMsthA
22454,837,pApanAzin
22455,837,nirvANin
22456,837,avasAnadarza
22457,837,upasveda
22458,837,jaGghAvihAra
22459,837,madhyarAtrau
22460,837,apanaz
22461,838,purANasaMgraha
22462,838,viceSTa
22463,838,satyazrI
22464,838,mahAkaccha
22465,838,vidyudakSa
22466,838,samprAptavidya
22467,839,rahasyadhAriNI
22468,839,tuhi
22469,839,bhadrazaunaka
22470,839,vyatisRp
22471,839,tilabhAvinI
22472,839,Rtukarman
22473,839,avahantR
22474,839,vazAjAta
22475,839,zivAlayapratiSThA
22476,839,kAlindImAhAtmya
22477,839,zAntipurANa
22478,839,khaJj
22479,839,saMskAratattva
22480,839,varSartuvarNana
22481,839,varatanU
22482,839,Asphul
22483,839,ururAtri
22484,839,tej
22485,839,garbhiNIvyAkaraNa
22486,839,samAMsamInA
22487,839,kaGkatuNDa
22488,839,toyapippalI
22489,839,kSudrabaka
22490,840,auSNa
22491,840,tripAda
22492,840,zrIkhaNDAGgarAga
22493,840,rakasA
22494,840,daraka
22495,840,parApUjA
22496,840,jaigISavyezvara
22497,840,harisoma
22498,840,jJAnadatta
22499,840,pratyagdakSiNA
22500,840,nyAyavirodha
22501,840,lekhyapadma
22502,840,godoha
22503,840,pUrvakAlatA
22504,840,vRthAvrata
22505,840,AcamanIya
22506,840,herambahaTTa
22507,840,ariSTuta
